DB00001	Lepirudin
DB07587	N__1_CYANOCYCLOPROPYL__3_____2S__5_OXOPYRROLIDIN_2_YL_METHYL_SULFONYL__N_2____1S__2_2_2_TRIFLUORO_1__4_FLUOROPHENYL_ETHYL__L_ALANINAMIDE
DB07588	3_4_DI_1H_INDOL_3_YL_1H_PYRROLE_2_5_DICARBOXYLIC_ACID
DB07589	N__1__AMINOMETHYL_CYCLOPROPYL__3__BENZYLSULFONYL__N_2____1S__2_2_2_TRIFLUORO_1__4_HYDROXYPHENYL_ETHYL__L_ALANINAMIDE
DB07590	S__3__3_4_DICHLOROPHENYL__3_OXOPROPYL__L_CYSTEINE
DB07591	N1_CYCLOPENTYL_N2__THIAZOL_2_YL_OXALAMIDE
DB07592	_2R__3_Methyl_1_phenyl_2_butanyl___2S__1_oxo_2_hexanyl_carbamate
DB07593	1__PHENYLMETHYL_CYCLOPENTYL__1S__1_FORMYLPENTYL_CARBAMATE
DB07594	4__4__2_3_DIHYDRO_1_4_BENZODIOXIN_6_YL__3_METHYL_1H_PYRAZOL_5_YL__6_ETHYLBENZENE_1_3_DIOL
DB07595	_5Z__5__3_BROMOCYCLOHEXA_2_5_DIEN_1_YLIDENE__N__PYRIDIN_4_YLMETHYL__1_5_DIHYDROPYRAZOLO_1_5_A_PYRIMIDIN_7_AMINE
DB07596	_17beta__17__cyanomethyl__2_methoxyestra_1_10__2_4_trien_3_yl_sulfamate
DB07597	CIS__1R_2S__2_AMINO_1_2_3_4_TETRAHYDRONAPHTHALEN_1_OL
DB07598	2_3_6A_7_8_9_HEXAHYDRO_11H__1_4_DIOXINO_2_3_G_PYRROLO_2_1_B__1_3_BENZOXAZIN_11_ONE
DB07599	__2_AMINO_ALPHA_METHOXYIMINO_4_THIAZOLYLACETYL_AMINO_METHYLBORONIC_ACID
DB07601	4_chloro_6__5___2_morpholin_4_ylethyl_amino__1_2_benzisoxazol_3_yl_benzene_1_3_diol
DB07602	S__3___4_ANILINOQUINAZOLIN_6_YL_AMINO__3_OXOPROPYL__L_CYSTEINE
DB07603	N_hexanoyl_L_homocysteine
DB07604	_6AR_11AS_11BR__10_ACETYL_9_HYDROXY_7_7_DIMETHYL_2_6_6A_7_11A_11B_HEXAHYDRO_11H_PYRROLO_1__2__2_3_ISOINDOLO_4_5_6_CD_INDOL_11_ONE
DB07605	2___4___5_CHLORO_1H_INDOL_2_YL_SULFONYL_PIPERAZIN_1_YL_CARBONYL_THIENO_3_2_B_PYRIDINE_4_OXIDE
DB07606	6__3_4_DIHYDROXYBENZYL__3_ETHYL_1__2_4_6_TRICHLOROPHENYL__1H_PYRAZOLO_3_4_D_PYRIMIDIN_4_5H__ONE
DB07607	4__5__3_IODO_PHENYL__2__4_METHANESULFINYL_PHENYL__1H_IMIDAZOL_4_YL__PYRIDINE
DB07608	N__5____2S__4_amino_2__3_chlorophenyl_butanoyl_amino__1H_indazol_3_yl_benzamide
DB07609	N_N_DIMETHYL_5__PYRIDIN_3_YL_FURAN_2_YL_METHANAMINE
DB07610	NAPHTHALENE_1_2_DIOL
DB07611	DECANE_1_THIOL
DB07612	6__3_AMINOPHENYL__N__TERT_BUTYL__2__TRIFLUOROMETHYL_QUINAZOLIN_4_AMINE
DB07613	3_phenyl_5__1H_pyrazol_3_yl_isoxazole
DB07614	PHENYL_5__1H_PYRAZOL_3_YL__1_3_THIAZOLE
DB07615	Tranilast
DB07616	4___4__4_fluoro_3_methylphenyl__1_3_thiazol_2_yl_amino__2_hydroxybenzoic_acid
DB07617	N_METHYL_5__PYRIDIN_3_YL_FURAN_2_YL_METHANAMINE
DB07618	2__4__AMINOMETHYL_PIPERIDIN_1_YL__N__3_CYCLOHEXYL_4_OXO_2_4_DIHYDROINDENO_1_2_C_PYRAZOL_5_YL_ACETAMIDE
DB07619	N_cyclopropyl_N__trans_4_pyridin_3_ylcyclohexyl__4___1S__2_2_2_trifluoro_1_hydroxy_1_methylethyl_benzamide
DB07620	2___2_4_DICHLORO_5_METHYLPHENYL_SULFONYL__1_3_DINITRO_5__TRIFLUOROMETHYL_BENZENE
DB07621	_5__PYRIDIN_3_YL_FURAN_2_YL_METHANAMINE
DB07622	1__3__2_4_DIMETHYLTHIAZOL_5_YL__4_OXO_2_4_DIHYDROINDENO_1_2_C_PYRAZOL_5_YL__3__4_METHYLPIPERAZIN_1_YL_UREA
DB07623	4_4__DIPYRIDYL_DISULFIDE
DB07624	1____3R__3_methyl_4___4___1S__2_2_2_trifluoro_1_hydroxy_1_methylethyl_phenyl_sulfonyl_piperazin_1_yl_methyl_cyclopropanecarboxamide
DB07625	4__2_aminoethoxy__N__2_5_diethoxyphenyl__3_5_dimethylbenzamide
DB07626	4__2_aminoethoxy__N__3_chloro_2_ethoxy_5_piperidin_1_ylphenyl__3_5_dimethylbenzamide
DB07627	_2S__4_METHYL_2__3_PHENYLTHIOUREIDO__N___3S__TETRAHYDRO_2_HYDROXY_3_FURANYL_PENTANAMIDE
DB07628	6__2_fluorobenzyl__2_4_dimethyl_4_6_dihydro_5H_thieno_2__3__4_5_pyrrolo_2_3_d_pyridazin_5_one
DB07629	N___1R_2S__2__5_CHLORO_1H_INDOLE_2_CARBOXAMIDO_CYCLOHEXYL__5_METHYL_4_5_6_7_TETRAHYDROTHIAZOLO_5_4_C_PYRIDINE_2_CARBOXAMIDE
DB07630	N___1R_2R__2__5_CHLORO_1H_INDOLE_2_CARBOXAMIDO_CYCLOHEXYL__5_METHYL_4_5_6_7_TETRAHYDROTHIAZOLO_5_4_C_PYRIDINE_2_CARBOXAMIDE
DB07631	N_DODECYL_N_N_DIMETHYLGLYCINATE
DB07632	5__2_chlorophenyl__1_3_4_thiadiazole_2_sulfonamide
DB07633	octyl_3_deoxy_2_O__6_deoxy_alpha_L_galactopyranosyl__beta_D_xylo_hexopyranoside
DB07634	_2_6_Dimethylphenoxy_acetic_acid
DB07635	bis_4_hydroxyphenyl_methanone
DB07636	5_Heptyl_6_hydroxy_1_3_benzothiazole_4_7_dione
DB07637	Dibromotyrosine
DB07638	_3AS_4R_9BR__2_2_DIFLUORO_4__4_HYDROXYPHENYL__1_2_3_3A_4_9B_HEXAHYDROCYCLOPENTA_C_CHROMEN_8_OL
DB07639	3__7_DIAMINOMETHYL_NAPHTHALEN_2_YL__PROPIONIC_ACID_ETHYL_ESTER
DB07640	2_decyl_5_6_dimethoxy_3_methylcyclohexa_2_5_diene_1_4_dione
DB07641	Decyl_dimethyl_phosphine_oxide
DB07642	5___1__2_fluorobenzyl_piperidin_4_yl_methoxy_quinazoline_2_4_diamine
DB07643	5___1__2_3_dichlorobenzyl_piperidin_4_yl_methoxy_quinazoline_2_4_diamine
DB07644	5___1S__1__3_chlorophenyl_ethoxy_quinazoline_2_4_diamine
DB07645	SEBACIC_ACID
DB07646	UNDECYLAMINE_N_N_DIMETHYL_N_OXIDE
DB07647	_2R__1___5_6_DIPHENYL_7H_PYRROLO_2_3_D_PYRIMIDIN_4_YL_AMINO_PROPAN_2_OL
DB07648	_2R__3____4Z__5_6_DIPHENYL_6_7_DIHYDRO_4H_PYRROLO_2_3_D_PYRIMIDIN_4_YLIDENE_AMINO_PROPANE_1_2_DIOL
DB07649	_3R_4S__1___4_amino_5H_pyrrolo_3_2_d_pyrimidin_7_yl_methyl__4___benzylsulfanyl_methyl_pyrrolidin_3_ol
DB07650	DECYL_FORMATE
DB07651	N_ACETYL_L_PHENYLALANYL_4__DIFLUORO_PHOSPHONO_METHYL__L_PHENYLALANINAMIDE
DB07652	1__2_DEOXYRIBOFURANOSYL__2_4_DIFLUORO_5_METHYL_BENZENE_5_MONOPHOSPHATE
DB07653	N__5_6_DIPHENYLFURO_2_3_D_PYRIMIDIN_4_YL_GLYCINE
DB07654	_5_6_DIPHENYL_FURO_2_3_D_PYRIMIDIN_4_YLAMINO__ACETIC
DB07655	3_AMINO_3_BENZYL__4_3_0_BICYCLO_1_6_DIAZANONAN_2_ONE
DB07657	PHOSPHONIC_ACID_2_DODECANOYLAMINO_HEXYL_ESTER_PROPYL_ESTER
DB07658	AC__D_PHE_PRO_BOROLYS_OH
DB07659	AC__D_PHE_PRO_BOROHOMOLYS_OH
DB07660	AC__D_PHE_PRO_BOROHOMOORNITHINE_OH
DB07661	1_6_DIHYDROXY_NAPHTHALENE
DB07662	N__4__3_BROMO_PHENYLAMINO__QUINAZOLIN_6_YL__ACRYLAMIDE
DB07663	2___1R__1_CARBOXY_2__4_HYDROXYPHENYL_ETHYL__1_3_DIOXOISOINDOLINE_5_CARBOXYLIC_ACID
DB07664	5_AMINO_3___4__AMINOSULFONYL_PHENYL_AMINO__N__2_6_DIFLUOROPHENYL__1H_1_2_4_TRIAZOLE_1_CARBOTHIOAMIDE
DB07665	N__2__carbamimidamidooxy_ethyl__2__6_cyano_3___2_2_difluoro_2_pyridin_2_ylethyl_amino__2_fluorophenyl_acetamide
DB07666	_3R_4S__1__6__3__METHYLSULFONYL_PHENYL_PYRIMIDIN_4_YL__4__2_4_5_TRIFLUOROPHENYL_PYRROLIDIN_3_AMINE
DB07667	2___3__5__DIMETHYL_4__HYDROXYPHENYL_AZO_BENZOIC_ACID
DB07668	3__4_DIETHYLAMINO_2_HYDROXY_PHENYL__2_METHYL_PROPIONIC_ACID
DB07669	2_3_DIMETHYL_1_4_NAPHTHOQUINONE
DB07670	N_4_Dimethyl_N__1_phenyl_1H_pyrazol_5_yl_benzenesulfonamide
DB07671	2__1_METHYLHEXYL__4_6_DINITROPHENOL
DB07672	TRANS_2__DIMETHYLPHENYLSILYL__PIPERIDINE_N_OXIDE
DB07673	DEAMINO_METHYL_PHENYLALANINE
DB07674	O_O_DIETHYL_HYDROGEN_THIOPHOSPHATE
DB07675	_2S__2_ETHOXY_3__4__2__10H_PHENOXAZIN_10_YL_ETHOXY_PHENYL_PROPANOIC_ACID
DB07676	3_____3S__3_4_dihydroxybutyl_oxy_amino__1H_2_H_2_3__biindol_2__one
DB07677	2_methyl_3_5_7_8_tetrahydro_4H_thiopyrano_4_3_d_pyrimidin_4_one
DB07678	_9ALPHA_13BETA_17BETA__2___1Z__BUT_1_EN_1_YL_ESTRA_1_3_5_10__TRIENE_3_17_DIOL
DB07679	_9S_12S__9__1_methylethyl__7_10_dioxo_2_oxa_8_11_diazabicyclo_12_2_2_octadeca_1_16__14_17_triene_12_carboxylic_acid
DB07680	__1S__1__5_CHLORO_1_BENZOTHIEN_3_YL__2__2_NAPHTHYLAMINO__2_OXOETHYL_PHOSPHONIC_ACID
DB07681	DODECANESULFONATE_ION
DB07683	N__dibenzo_b_d_thiophen_3_ylsulfonyl__L_valine
DB07684	5__DIMETHYLAMINO__2_NAPHTHALENESULFONIC_ACID
DB07685	4___5__CYCLOHEXYLMETHOXY__1_2_4_TRIAZOLO_1_5_A_PYRIMIDIN_7_YL_AMINO_BENZENESULFONAMIDE
DB07686	4___5__CYCLOHEXYLAMINO__1_2_4_TRIAZOLO_1_5_A_PYRIMIDIN_7_YL_AMINO_BENZENESULFONAMIDE
DB07687	4___5___4_AMINOCYCLOHEXYL_AMINO__1_2_4_TRIAZOLO_1_5_A_PYRIMIDIN_7_YL_AMINO_BENZENESULFONAMIDE
DB07688	4___5__CYCLOHEXYLOXY__1_2_4_TRIAZOLO_1_5_A_PYRIMIDIN_7_YL_AMINO_BENZENESULFONAMIDE
DB07689	METHYL_1__4____2_4_DIAMINOPTERIDIN_6_YL_METHYL_AMINO_BENZOYL_PIPERIDINE_4_CARBOXYLATE
DB07691	2____3__3_4_dihydroisoquinolin_2_1H__ylsulfonyl_phenyl_carbonyl_amino_benzoic_acid
DB07692	1___2_6_difluorophenyl_sulfonyl__4__2_3_dihydro_1_4_benzodioxin_6_ylsulfonyl_piperazine
DB07693	N__3_5_dibromo_4_hydroxyphenyl__2_6_dimethylbenzamide
DB07694	2_5_dichloro_N__3_5_dibromo_4_hydroxyphenyl_benzamide
DB07695	N__3_5_dibromo_4_hydroxyphenyl__4_hydroxy_3_5_dimethylbenzamide
DB07696	methyl__3S__3___tert_butoxycarbonyl_amino__4_oxopentanoate
DB07697	1__2_3_dihydro_1_4_benzodioxin_6_ylsulfonyl__4___4_methoxyphenyl_sulfonyl_piperazine
DB07698	3__3_aminophenyl__N__3_chlorophenyl_pyrazolo_1_5_a_pyrimidin_5_amine
DB07700	3_CARBOXAMIDO_1_3_5_10__ESTRATRIEN_17_R__SPIRO_2__5__5__DIMETHYL_6_OXO_TETRAHYDROPYRAN
DB07701	1_BENZYL_4___5_6_DIMETHOXY_1_INDANON_2_YL_METHYL_PIPERIDINE
DB07702	17alpha_Estriol
DB07703	_3R_4S_5S_7R_9E_11R_12R__12_ETHYL_4_HYDROXY_3_5_7_11_TETRAMETHYLOXACYCLODODEC_9_ENE_2_8_DIONE
DB07704	6_AMINO_4__2__4_METHOXYPHENYL_ETHYL__1_7_DIHYDRO_8H_IMIDAZO_4_5_G_QUINAZOLIN_8_ONE
DB07705	1___2S__2___4_CHLOROBENZYL_OXY__2__2_4_DICHLOROPHENYL_ETHYL__1H_IMIDAZOLE
DB07706	2_Hydroxyestradiol
DB07707	_9BETA_11ALPHA_13ALPHA_14BETA_17ALPHA__11__METHOXYMETHYL_ESTRA_1_10__2_4_TRIENE_3_17_DIOL
DB07708	3_CHLORO_2__4_HYDROXYPHENYL__2H_INDAZOL_5_OL
DB07710	PHENYLALANYLAMINODI_ETHYLOXY_ETHYL_BENZENESULFONAMIDEAMINOCARBONYLBENZENESULFONAMIDE
DB07711	_2S_3R__3__6_amino_9H_purin_9_yl_nonan_2_ol
DB07712	3_ETHYL_2__4_HYDROXYPHENYL__2H_INDAZOL_5_OL
DB07713	_1S__1____4__methoxy_1_1__biphenyl_4_yl_sulfonyl_amino__2_methylpropylphosphonic_acid
DB07714	6__3_METHYL_1_4_DIOXO_1_4_DIHYDRONAPHTHALEN_2_YL_HEXANOIC_ACID
DB07715	Emodin
DB07716	_4Z__2_8_7_12_11_15_14_18_17_22_PENTAANHYDRO_4_5_6_9_10_13_19_20_21_NONADEOXY_D_ARABINO_D_ALLO_D_ALLO_DOCOSA_4_9_20_TRIENITOL
DB07717	_5S_8R_9S_10S_13R_14S_17S__13__2___3_5_DIFLUOROBENZYL_OXY_ETHYL__17_HYDROXY_10_METHYLHEXADECAHYDRO_3H_CYCLOPENTA_A_PHENANTHREN_3_ONE
DB07718	3__4_HYDROXY_PHENYL_PYRUVIC_ACID
DB07719	__3R__3__Methylcarbamoyl__2____2_methyl_2_propanyl_oxy_carbonyl__1_2_3_4_tetrahydro_7_isoquinolinyl_sulfamic_acid
DB07720	Epibatidine
DB07721	DIETHYL_4_METHOXYPHENYL_PHOSPHATE
DB07722	3__4_NITRO_PHENOXY__PROPAN_1_OL
DB07723	3__5_methoxy_1H_indol_3_yl_propanoic_acid
DB07724	Indeglitazar
DB07726	2_tert_butylbenzene_1_4_diol
DB07728	2__2__2_FLUOROPHENYL_PYRIDIN_4_YL__1_5_6_7_TETRAHYDRO_4H_PYRROLO_3_2_C_PYRIDIN_4_ONE
DB07729	3_fluoro_N__3__1H_tetrazol_5_yl_phenyl_benzamide
DB07730	5__3_HYDROXYPHENYL_ISOTHIAZOL_3_2H__ONE_1_1_DIOXIDE
DB07731	4___E___3_5_DIAMINO_1H_PYRAZOL_4_YL_DIAZENYL_PHENOL
DB07732	2___2_NAPHTHYLSULFONYL_AMINO_ETHYL_DIHYDROGEN_PHOSPHATE
DB07733	1_METHYL_3_TRIFLUOROMETHYL_1H_THIENO_2_3_C_PYRAZOLE_5_CARBOXYLIC_ACID__2_MERCAPTO_ETHYL__AMIDE
DB07734	N__1_benzylpiperidin_4_yl__4_sulfanylbutanamide
DB07735	N__1__2_6_dimethoxybenzyl_piperidin_4_yl__4_sulfanylbutanamide
DB07736	_2S__4__4_fluorobenzyl__N__2_sulfanylethyl_piperazine_2_carboxamide
DB07737	_2S__4__4_fluorobenzyl__N__3_sulfanylpropyl_piperazine_2_carboxamide
DB07738	N__1__5_bromo_2_3_dimethoxybenzyl_piperidin_4_yl__4_sulfanylbutanamide
DB07739	_3R__3__FLUOROMETHYL__7__THIOMORPHOLIN_4_YLSULFONYL__1_2_3_4_TETRAHYDROISOQUINOLINE
DB07740	_7R_12R_13R__13_formyl_12_14_dihydroxy_3_5_7_trimethyltetradeca_2_4_dienoic_acid
DB07741	4__1R_3AS_4R_8AS_8BR___1_DIFLUOROMETHYL_2__4_FLUOROBENZYL__3_OXODECAHYDROPYRROLO_3_4_A_PYRROLIZIN_4_YL_BENZAMIDINE
DB07742	N__2_3_DIFLUORO_BENZYL__4_SULFAMOYL_BENZAMIDE
DB07743	S__5__TRIFLUOROMETHYL__4H_1_2_4_TRIAZOL_3_YL__5__PHENYLETHYNYL_FURAN_2_CARBOTHIOATE
DB07744	Z_Val_Ala_Asp_fluoromethyl_ketone
DB07745	2___4__TRIFLUOROMETHOXY_BENZOYL_AMINO_ETHYL_DIHYDROGEN_PHOSPHATE
DB07746	3_ETHYL_6____4_FLUOROPHENYL_SULFONYL_AMINO__2_METHYLBENZOIC_ACID
DB07747	_3R__N__4_CHLOROPHENYL__3__HYDROXYMETHYL__1_2_3_4_TETRAHYDROISOQUINOLINE_7_SULFONAMIDE
DB07748	2____4__TRIFLUOROMETHOXY_PHENYL_SULFONYL_AMINO_ETHYL_DIHYDROGEN_PHOSPHATE
DB07749	2_ACETYLAMINO_4_METHYL_PENTANOIC_ACID__1_FORMYL_2_PHENYL_ETHYL__AMIDE
DB07750	_2R__1__4___4___2_5_Dichlorophenyl_amino__2_pyrimidinyl_amino_phenoxy__3__dimethylamino__2_propanol
DB07751	_2S__1__4___6___2_6_Difluorophenyl_amino__4_pyrimidinyl_amino_phenoxy__3__dimethylamino__2_propanol
DB07753	3__5__DIFLUOROBIPHENYL_4_CARBOXYLIC_ACID
DB07754	N____1R__1_carboxy_2___4_fluorobenzyl_sulfanyl_ethyl_carbamoyl__L_glutamic_acid
DB07755	_2S__1__4___4___2_5_Dichlorophenyl_amino__2_pyrimidinyl_amino_phenoxy__3__dimethylamino__2_propanol
DB07756	1__3_____4_AMINO_5_FLUORO_2_METHYLQUINOLIN_3_YL_METHYL_THIO_METHYL_PHENYL__2_2_2_TRIFLUOROETHANE_1_1_DIOL
DB07757	_9aS__4_bromo_9a_butyl_7_hydroxy_1_2_9_9a_tetrahydro_3H_fluoren_3_one
DB07758	5__2_5_DICHLOROPHENYL__2_FUROIC_ACID
DB07759	5__2__TRIFLUOROMETHYL_PHENYL__2_FUROIC_ACID
DB07760	3___1E_7E__8__2_6_dioxo_1_2_3_6_tetrahydropyrimidin_4_yl__3_6_dioxa_2_7_diazaocta_1_7_dien_1_yl_benzoic_acid
DB07761	_2R__1__4___6___2_6_Difluorophenyl_amino__4_pyrimidinyl_amino_phenoxy__3__dimethylamino__2_propanol
DB07762	4__N_ACETYLAMINO__3__N__2_ETHYLBUTANOYLAMINO__BENZOIC_ACID
DB07763	_5S__3_ANILINO_5__2_4_DIFLUOROPHENYL__5_METHYL_1_3_OXAZOLIDINE_2_4_DIONE
DB07764	FLUORESCIN
DB07765	METHYL_1__4____2_4_DIAMINOPTERIDIN_6_YL_METHYL__METHYL_AMINO_BENZOYL_PIPERIDINE_4_CARBOXYLATE
DB07766	_2Z_3E__2_3__biindole_2__3_1H_1_H__dione_3__O___3R__3_4_dihydroxybutyl_oxime_
DB07767	Ferulic_acid
DB07768	Epitestosterone
DB07769	S_3__4_FLUOROPHENOXY__2_HYDROXY_2_METHYL_N__4_NITRO_3__TRIFLUOROMETHYL_PHENYL_PROPANAMIDE
DB07770	5__4_FLUOROPHENYL__3____4_METHYLPHENYL_SULFONYL_AMINO_THIOPHENE_2_CARBOXYLIC_ACID
DB07771	__3_7_11_TRIMETHYL_DODECA_2_6_10_TRIENYLOXYCARBAMOYL__METHYL__PHOSPHONIC_ACID
DB07772	_1R__1____4__methoxy_1_1__biphenyl_4_yl_sulfonyl_amino__2_methylpropylphosphonic_acid
DB07773	5_FLUOROINDOLE_PROPANOL_PHOSPHATE
DB07775	3__5__DIBROMO_2__4_4__6__TETRAHYDROXY_AURONE
DB07776	Flavone
DB07778	FAMOXADONE
DB07779	N____2S__1___3R__3_AMINO_4__2_FLUOROPHENYL_BUTANOYL_PYRROLIDIN_2_YL_METHYL_BENZAMIDE
DB07780	Farnesyl_diphosphate
DB07781	N___3_FLUORO_4_ETHOXY_PYRID_2_YL_ETHYL__N___5_NITRILOMETHYL_PYRIDYL__THIOUREA
DB07782	4_AMINO_2_TRIFLUOROMETHYL_5_HYDROXYMETHYLPYRIMIDINE_PYROPHOSPHATE
DB07783	1___1R__1__HYDROXYMETHYL__3__6___3_PHENYLPROPANOYL_AMINO__1H_INDOL_1_YL_PROPYL__1H_IMIDAZOLE_4_CARBOXAMIDE
DB07784	_4__4_ACETYLAMINO_PHENYL__3_5_DIOXO_4_AZA_TRICYCLO_5_2_2_0_2_6_UNDEC_1_YLCARBAMOYLOXY__ACETIC_ACID
DB07785	1___1R_2S__2_HYDROXY_1__2__2_NAPHTHYLOXY_ETHYL_PROPYL__1H_IMIDAZONE_4_CARBOXAMIDE
DB07786	1___1R_2S__1__2__2__4_CHLOROPHENYL__1_3_BENZOXAZOL_7_YL_ETHYL__2_HYDROXYPROPYL__1H_IMIDAZOLE_4_CARBOXAMIDE
DB07787	5_FLUORO_1__4__4_PHENYL_3_6_DIHYDROPYRIDIN_1_2H__YL_BUTYL_QUINAZOLINE_2_4_1H_3H__DIONE
DB07788	_3R_5Z_8S_9S_11E__8_9_16_TRIHYDROXY_14_METHOXY_3_METHYL_3_4_9_10_TETRAHYDRO_1H_2_BENZOXACYCLOTETRADECINE_1_7_8H__DIONE
DB07789	1__5_Methyl_2__trifluoromethyl_furan_3_yl__3__5__2___6__1H_1_2_4_triazol_5_ylamino_pyrimidin_4_yl_amino_ethyl__1_3_thiazol_2_yl_urea
DB07790	N__2_METHOXYETHYL__4___4__2_METHYL_1__1_METHYLETHYL__1H_IMIDAZOL_5_YL_PYRIMIDIN_2_YL_AMINO_BENZENESULFONAMIDE
DB07791	4___4__1_CYCLOPROPYL_2_METHYL_1H_IMIDAZOL_5_YL_PYRIMIDIN_2_YL_AMINO__N_METHYLBENZENESULFONAMIDE
DB07792	_S__2_CHLORO_N__1__2__2_HYDROXYETHYLAMINO__2_OXOETHYL__2_OXO_1_2_3_4_TETRAHYDROQUINOLIN_3_YL__6H_THIENO_2_3_B_PYRROLE_5_CARBOXAMIDE
DB07793	_2S__N___3S__1__2_AMINO_2_OXOETHYL__2_OXO_1_2_3_4_TETRAHYDROQUINOLIN_3_YL__2_CHLORO_2H_THIENO_2_3_B_PYRROLE_5_CARBOXAMIDE
DB07794	5__2_PHENYLPYRAZOLO_1_5_A_PYRIDIN_3_YL__1H_PYRAZOLO_3_4_C_PYRIDAZIN_3_AMINE
DB07795	Fisetin
DB07796	_3ASR_4RS_8ASR_8BRS__4__2__4_FLUOROBENZYL__1_3_DIOXODEACAHYDROPYRROLO_3_4_A__PYRROLIZIN_4_YL_BENZAMIDINE
DB07797	N___3_FLUORO_4_ETHOXY_PYRID_2_YL_ETHYL__N___5_CHLORO_PYRIDYL__THIOUREA
DB07798	_3R__3__FLUOROMETHYL__N__3_3_3_TRIFLUOROPROPYL__1_2_3_4_TETRAHYDROISOQUINOLINE_7_SULFONAMIDE
DB07800	N__2____5_CHLORO_2_PYRIDINYL_AMINO_SULFONYL_PHENYL__4__2_OXO_1_2H__PYRIDINYL_BENZAMIDE
DB07801	N_butyl_3___6__9H_purin_6_ylamino_hexanoyl_amino_benzamide
DB07802	3_8_DIBROMO_7_HYDROXY_4_METHYL_2H_CHROMEN_2_ONE
DB07803	2_phenyl_1H_imidazole_4_carboxylic_acid
DB07804	5__5_CHLORO_2_THIENYL__N___3S__1___1S__1_METHYL_2_MORPHOLIN_4_YL_2_OXOETHYL__2_OXOPYRROLIDIN_3_YL__1H_1_2_4_TRIAZOLE_3_SULFONAMIDE
DB07805	3_CHLORO_2_2_DIMETHYL_N__4__TRIFLUOROMETHYL_PHENYL_PROPANAMIDE
DB07806	_2R_4S__2___R__BENZYLCARBAMOYL_PHENYLACETYL_METHYL__5_5_DIMETHYL_THIAZOLIDINE_4_CARBOXYLIC_ACID
DB07807	_3R_4R_5R__5__HYDROXYMETHYL__1__3_PHENYLPROPYL_PIPERIDINE_3_4_DIOL
DB07808	_1S_2R__2___2_5_difluorophenyl_carbamoyl_cyclopropanecarboxylic_acid
DB07809	4____4__3_METHYLBENZOYL_PYRIDIN_2_YL_AMINO_METHYL_BENZENECARBOXIMIDAMIDE
DB07810	3__4_HYDROXYPHENYL__1__2_4_6_TRIHYDROXYPHENYL_PROPAN_1_ONE
DB07811	N_cyclopropyl_2__6_dimethyl_4___5_methyl_1_3_4_oxadiazol_2_yl_biphenyl_3_carboxamide
DB07812	N___1S__2_amino_1_phenylethyl__5__1H_pyrrolo_2_3_b_pyridin_4_yl_thiophene_2_carboxamide
DB07813	GLYCYLALANYL_N_2_NAPHTHYL_L_PROLINEAMIDE
DB07814	Gibberellic_acid
DB07815	GIBBERELLIN_A4
DB07816	N__P_CYANOPHENYL__N__DIPHENYLMETHYL_GUANIDINE_ACETIC_ACID
DB07817	1__3___4_pyridin_2_ylpiperazin_1_yl_sulfonyl_phenyl__3__1_3_thiazol_2_yl_urea
DB07818	_2E__3__2_4_DICHLOROPHENYL__N_HYDROXYACRYLAMIDE
DB07819	_2E__3__4_CHLOROPHENYL__N_HYDROXYACRYLAMIDE
DB07820	6__3__5__DIMETHYLBENZYL__1_ETHOXYMETHYL_5_ISOPROPYLURACIL
DB07821	_1R__1_2_2_trimethylpropyl__R__methylphosphinate
DB07823	_2S__2___3aR_4R_7S_7aS__1_3_dioxooctahydro_2H_4_7_methanoisoindol_2_yl_propanoic_acid
DB07824	4_ethyl_5_methyl_2__1H_tetrazol_5_yl__1_2_dihydro_3H_pyrazol_3_one
DB07825	_3S__1__4_acetylphenyl__5_oxopyrrolidine_3_carboxylic_acid
DB07826	2__4_chloro_2__phenylcarbonyl_phenoxy__N_phenylacetamide
DB07827	4___1_METHYL_2_4_DIOXO_6__3_PHENYLPROP_1_YN_1_YL__1_4_DIHYDROQUINAZOLIN_3_2H__YL_METHYL_BENZOIC_ACID
DB07829	4__3__4_FLUOROPHENYL__1H_PYRAZOL_4_YL_PYRIDINE
DB07830	_4R_5R__5_AMINO_1__2__1_3_BENZODIOXOL_5_YL_ETHYL__4__2_4_5_TRIFLUOROPHENYL_PIPERIDIN_2_ONE
DB07831	2____6_OXO_1_6_DIHYDROPYRIDIN_3_YL_METHYL_AMINO__N__4_PROPYL_3__TRIFLUOROMETHYL_PHENYL_BENZAMIDE
DB07832	4__4___5_hydroxy_2_methylphenyl_amino_quinolin_7_yl__1_3_thiazole_2_carbaldehyde
DB07833	N__3_cyanophenyl__2__methyl_5___5_methyl_1_3_4_oxadiazol_2_yl__4_biphenylcarboxamide
DB07834	N__cyclopropylmethyl__2__methyl_5___5_methyl_1_3_4_oxadiazol_2_yl_biphenyl_4_carboxamide
DB07835	N_3__cyclopropyl_N_4____cyclopropylmethyl__6_methylbiphenyl_3_4__dicarboxamide
DB07836	1_DECYL_3_TRIFLUORO_ETHYL_SN_GLYCERO_2_PHOSPHOMETHANOL
DB07837	_4__5_naphthalen_2_yl_1H_pyrrolo_2_3_b_pyridin_3_yl_phenyl_acetic_acid
DB07838	_Z__3_BENZYL_5__2_HYDROXY_3_NITROBENZYLIDENE__2_THIOXOTHIAZOLIDIN_4_ONE
DB07839	N_2__1_3_BENZOXAZOL_2_YL_3_CYCLOHEXYL_N__2___4_METHOXYPHENYL_AMINO_ETHYL__L_ALANINAMIDE
