DB00001	Lepirudin
DB09419	Xylose
DB09420	Iodine-123
DB09421	Protirelin
DB09422	Soybean_oil
DB09423	-
DB09425	-
DB09429	-
DB09430	-
DB09443	-
DB09446	Safflower_oil
DB09447	-
DB09449	Sodium_phosphates
DB09456	-
DB09459	Tartaric_acid
DB09460	Sodium_carbonate
DB09462	Glycerol
DB09472	Sodium_sulfate
DB09473	Indium-111
DB09477	Enalaprilat
DB09479	-
DB09480	-
DB09481	Magnesium_carbonate
DB09483	Potassium_lactate
DB09484	Sodium_monofluorophosphate
DB09487	Iotrolan
DB09488	Acrivastine
DB09490	-
DB09493	-
DB09494	Cetyl_alcohol
DB09495	Avobenzone
DB09496	Octyl_methoxycinnamate
DB09498	-
DB09499	Thiosulfuric_acid
DB09501	Ferric_ammonium_citrate
DB09502	Fludeoxyglucose_(18F)
DB09507	-
DB09508	-
DB09510	Urea_breath_test
DB09511	Talc
DB09512	Simeticone
DB09513	Urea_breath_test
DB09516	Mequinol
DB09517	Sodium_ferric_gluconate_complex
DB09526	Hydroquinone
DB09527	Secretin
DB09532	-
DB09534	Ecamsule
DB09535	Octocrylene
DB09536	Titanium_dioxide
DB09537	-
DB09539	Omega-3_acid_ethyl_esters
DB09543	Methyl_salicylate
DB09546	-
DB09551	Desoxyribonuclease
DB09552	Thonzonium_bromide
DB09555	Dexchlorpheniramine
DB09559	Necitumumab
DB09561	-
DB09563	-
DB09564	Insulin_degludec
DB09567	Olive_oil
DB09568	-
DB09570	Ixazomib
DB09571	Levomethamphetamine
DB09876	Clostridium_tetani
DB09877	Corynebacterium_diphtheriae
DB10061	-
DB10062	-
DB10076	-
DB10276	Rotavirus_vaccine
DB10283	-
DB10284	-
DB10285	-
DB10286	-
DB10287	-
DB10288	-
DB10289	-
DB10290	-
DB10291	-
DB10292	-
DB10293	-
DB10294	-
DB10295	-
DB10296	-
DB10297	-
DB10298	-
DB10299	-
DB10300	-
DB10301	-
DB10302	-
DB10310	-
DB10311	-
DB10312	-
DB10313	-
DB10314	-
DB10315	-
DB10316	-
DB10317	-
DB10318	Zoster_vaccine
DB10319	-
DB10320	-
DB10321	-
DB10322	-
DB10323	-
DB10324	-
DB10325	-
DB10326	-
DB10327	-
DB10328	-
DB10329	-
DB10330	-
DB10331	-
DB10332	-
DB10333	-
DB10334	-
DB10335	-
DB10336	-
DB10337	-
DB10338	-
DB10339	-
DB10340	-
DB10341	-
DB10342	-
DB10343	-
DB10344	Ginger
DB10345	House_dust
DB10346	-
DB10348	-
DB10349	-
DB10350	-
DB10351	-
DB10352	-
DB10353	-
DB10354	-
DB10355	-
DB10356	-
DB10357	-
DB10359	-
DB10360	-
DB10361	-
DB10362	-
DB10363	-
DB10364	-
DB10365	-
DB10366	-
DB10368	-
DB10369	-
DB10370	-
DB10371	-
DB10372	-
DB10373	-
DB10374	-
DB10375	-
DB10376	-
DB10377	-
DB10378	-
DB10379	-
DB10380	-
DB10381	-
DB10382	-
DB10383	-
DB10384	-
DB10385	-
DB10386	-
DB10387	-
DB10388	-
DB10389	-
DB10390	-
DB10391	-
DB10392	-
DB10393	-
DB10394	-
DB10395	-
DB10396	-
DB10397	-
DB10398	-
DB10399	-
DB10400	Dermatophagoides_farinae
DB10401	Dermatophagoides_pteronyssinus
DB10403	-
DB10404	-
DB10406	-
DB10408	Cotton_seed
DB10409	-
DB10410	-
DB10411	-
DB10412	-
DB10413	Orris
DB10415	Rabbit
DB10416	-
DB10417	Periplaneta_americana
DB10418	Blatella_germanica
DB10419	Solenopsis_invicta
DB10420	-
DB10421	-
DB10422	-
DB10423	Acremonium_strictum
DB10424	Alternaria_alternata
DB10425	Aspergillus_fumigatus
DB10426	Aspergillus_niger
DB10427	-
DB10428	Botrytis_cinerea
DB10429	Candida_albicans
DB10430	Chaetomium_globosum
DB10431	Cladosporium_cladosporioides
DB10432	Cladosporium_sphaerospermum
DB10433	Cochliobolus_sativus
DB10434	Epicoccum_nigrum
DB10435	-
DB10436	Helminthosporium_solani
DB10437	Mucor_plumbeus
DB10438	-
DB10439	-
DB10440	-
DB10441	-
DB10442	-
DB10443	Ustilago_maydis
DB10444	Ustilago_tritici
DB10445	Stemphylium_solani
DB10446	Trichophyton_mentagrophytes
DB10447	Saccharomyces_cerevisiae
DB10448	Aspergillus_oryzae
DB10449	-
DB10450	Aspergillus_terreus
DB10451	Acacia
DB10452	-
DB10453	-
DB10454	-
DB10455	-
DB10456	-
DB10457	-
DB10458	-
DB10459	-
DB10460	-
DB10461	-
DB10462	-
DB10463	-
DB10464	-
DB10465	-
DB10466	-
DB10467	-
DB10468	-
DB10469	-
DB10470	-
DB10471	-
DB10472	-
DB10473	-
DB10474	-
DB10475	-
DB10478	-
DB10479	-
DB10480	-
DB10481	-
DB10482	-
DB10483	-
DB10484	-
DB10485	-
DB10486	-
DB10487	-
DB10488	-
DB10489	-
DB10490	-
DB10491	-
DB10493	-
DB10494	-
DB10495	-
DB10496	-
DB10497	-
DB10498	-
DB10499	-
DB10500	Almond
DB10501	Apple
DB10502	Apricot
DB10503	Asparagus
DB10504	Avocado
DB10505	Banana
DB10506	Barley
DB10508	String_bean
DB10509	Beef
DB10510	Brazil_nut
DB10511	Broccoli
DB10512	Buckwheat
DB10513	Cabbage
DB10514	Cantaloupe
DB10515	Carrot
DB10516	Casein
DB10517	Celery
DB10518	Cherry
DB10519	Chicken
DB10520	Cinnamon
DB10523	Coconut
DB10525	Coffee_bean
DB10526	Crab
DB10527	Cucumber
DB10528	Egg_white
DB10529	Egg
DB10530	Egg_yolk
DB10531	Flounder
DB10532	Garlic
DB10533	Grape
DB10534	Grapefruit
DB10535	Karaya_gum
DB10536	Honeydew_melon
DB10537	Lamb
DB10538	Lemon
DB10539	Lettuce
DB10540	Lima_bean
DB10541	Lobster
DB10542	Goat_milk
DB10543	Cow_milk
DB10544	Cultivated_mushroom
DB10545	Mustard_seed
DB10546	Oat
DB10547	Black_olive
DB10548	Onion
DB10549	Orange
DB10550	Oyster
DB10551	Pea
DB10552	Peach
DB10553	Peanut
DB10554	Pear
DB10555	Pecan
DB10556	Green_bell_pepper
DB10557	Black_pepper
DB10558	Pineapple
DB10559	Pistachio
DB10560	Plum
DB10561	Pork
DB10562	Potato
DB10563	Rice
DB10564	Rye
DB10566	Sesame_seed
DB10567	Shrimp
DB10568	Soybean
DB10569	Spinach
DB10570	Squash
DB10571	Strawberry
DB10572	Corn
DB10573	Tomato
DB10574	Tuna
DB10575	Turkey
DB10576	Vanilla
DB10577	English_walnut
DB10578	Watermelon
DB10579	Wheat
DB10580	Tea_leaf
DB10581	Khuskia_oryzae
DB10582	-
DB10583	-
DB10584	-
DB10596	-
DB10597	-
DB10598	-
DB10599	-
DB10600	-
DB10601	-
DB10602	-
DB10603	-
DB10604	-
DB10605	-
DB10606	-
DB10607	-
DB10608	-
DB10609	-
DB10610	Duck
DB10611	-
DB10612	Veal
DB10613	Bluefish
DB10614	Common_carp
DB10615	Haddock
DB10616	Pacific_halibut
DB10617	Herring
DB10618	Mackerel
DB10619	Northern_pike
DB10620	Red_snapper
DB10621	Atlantic_salmon
DB10622	European_pilchard
DB10623	Scallop
DB10624	Smelt
DB10625	Swordfish
DB10626	Trout
DB10627	White_fish
DB10628	Blackberry
DB10629	Blueberry
DB10630	Sour_cherry
DB10631	Cranberry
DB10632	Date
DB10633	Fig
DB10634	Wine_grape
DB10635	-
DB10636	Raspberry
DB10637	Tangerine
DB10638	Artichoke
DB10639	Kidney_bean
DB10640	Beet
DB10641	Kiwi_fruit
DB10642	Brussels_sprout
DB10643	Cauliflower
DB10644	Eggplant
DB10645	Lentil
DB10646	Green_olive
DB10647	Parsley
DB10648	Sweet_potato
DB10650	Raphanus_sativus
DB10651	Rhubarb
DB10652	Turnip
DB10653	Cashew
DB10654	Hazelnut
DB10655	Macadamia_nut
DB10656	Nectarine
DB10657	Mango
DB10658	Papaya
DB10659	Leek
DB10660	Okra
DB10661	Parsnip
DB10662	Chickpea
DB10663	Black-eyed_pea
DB10664	Watercress
DB10666	-
DB10667	Tragacanth
DB10669	Allspice
DB10670	Laurus_nobilis
DB10671	Caraway_seed
DB10672	Clove
DB10673	Dill
DB10674	Horseradish
DB10675	Licorice
DB10676	Nutmeg
DB10677	Oregano
DB10678	Paprika
DB10679	White_pepper
DB10681	Poppy_seed
DB10683	Spearmint
DB10685	Wheat_bran
DB10686	American_chestnut
DB10687	Hops
DB10688	Musca_domestica
DB10690	Ctenocephalides_canis
DB10691	Aedes_taeniorhynchus
DB10693	Ctenocephalides_felis
DB10694	Aspergillus_flavus
DB10695	-
DB10696	Trichothecium_roseum
DB10697	-
DB10698	-
DB10699	Geotrichum_candidum
DB10700	Phoma_glomerata
DB10701	-
DB10702	Stemphylium_sarciniforme
DB10703	Trichoderma_harzianum
DB10704	Ustilago_avenae
DB10705	Tilletia_caries
DB10706	Puccinia_graminis
DB10707	Cotton
DB10708	Flax_seed
DB10710	Tobacco_leaf
DB10711	-
DB10712	-
DB10713	-
DB10714	-
DB10715	-
DB10716	-
DB10717	-
DB10718	-
DB10719	-
DB10720	-
DB10721	-
DB10722	-
DB10723	-
DB10724	-
DB10725	-
DB10727	-
DB10728	-
DB10729	-
DB10730	-
DB10731	-
DB10732	-
DB10733	-
DB10734	-
DB10735	-
DB10736	-
DB10737	-
DB10738	-
DB10739	-
DB10740	-
DB10741	-
DB10742	-
DB10743	-
DB10744	-
DB10745	-
DB10746	-
DB10747	-
DB10748	-
DB10749	-
DB10750	-
DB10751	-
DB10752	-
DB10753	-
DB10754	-
DB10755	-
DB10756	-
DB10757	-
DB10758	-
DB10759	-
DB10760	-
DB10761	-
DB10762	-
DB10763	-
DB10764	-
DB10765	-
DB10766	-
DB10767	-
DB10768	-
DB10769	-
DB10770	-
DB10771	-
DB10772	-
DB10773	-
DB10774	-
DB10775	-
DB10776	-
DB10777	-
DB10778	-
DB10779	-
DB10780	-
DB10781	-
DB10782	-
DB10783	-
DB10784	-
DB10785	-
DB10786	-
DB10787	-
DB10788	-
DB10789	-
DB10790	-
DB10791	-
DB10792	-
DB10793	-
DB10794	-
DB10795	-
DB10796	-
DB10797	-
DB10798	-
DB10799	-
DB10800	-
DB10801	-
DB10802	-
DB10803	-
DB10804	-
DB10805	Yellow_fever_vaccine
DB10806	Fusarium_oxysporum
DB10807	Candida_tropicalis
DB10808	Mucor_racemosus
DB10809	Penicillium_camemberti
DB10810	Penicillium_expansum
DB10811	Penicillium_italicum
DB10812	Penicillium_roqueforti
DB10813	Phoma_destructiva
DB10814	Rhizopus_stolonifer
DB10815	-
DB10816	-
DB10817	Passalora_fulva
DB10818	Cochliobolus_spicifer
DB10819	Myrothecium_verrucaria
DB10820	-
DB10821	Neurospora_crassa
DB10822	Paecilomyces_variotii
DB10823	Microascus_brevicaulis
DB10824	Colletotrichum_coccodes
DB10825	Pleospora_herbarum
DB10826	Streptomyces_griseus
DB10827	Trichoderma_viride
DB10828	Trichophyton_schoenleinii
DB10829	Basil
DB10830	Mung_bean
DB10831	-
DB10832	-
DB10833	-
DB10834	-
DB10835	-
DB10836	-
DB10837	-
DB10838	-
DB10839	-
DB10840	-
DB10841	-
DB10842	Microsporum_audouinii
DB10843	Microsporum_canis
DB10844	Apiospora_montagnei
DB10845	Phycomyces_blakesleeanus
DB10846	-
DB10847	Stachybotrys_chartarum
DB10848	Syncephalastrum_racemosum
DB10849	-
DB10850	Verticillium_albo-atrum
DB10851	White_catfish
DB10852	Carob
DB10853	Sweet_cherry
DB10855	Opilio_crab
DB10856	-
DB10857	-
DB10858	-
DB10859	-
DB10860	-
DB10861	Atlantic_cod
DB10862	Red_currant
DB10864	Cumin
DB10865	Cladosporium_herbarum
DB10866	Acheta_domesticus
DB10867	-
DB10868	-
DB10869	-
DB10870	Epidermophyton_floccosum
DB10871	-
DB10872	-
DB10873	Sporisorium_cruentum
DB10874	Goose
DB10875	Concord_grape
DB10876	-
DB10877	-
DB10879	-
DB10880	-
DB10881	-
DB10882	-
DB10883	-
DB10884	-
DB10885	Mustard_greens
DB10886	-
DB10887	-
DB10888	-
DB10889	-
DB10890	Red_bell_pepper
DB10891	Perch
DB10892	Pumpkin
DB10893	-
DB10894	-
DB10895	-
DB10896	-
DB10897	Chili_pepper
DB10898	-
DB10899	-
DB10900	-
DB10901	-
DB10902	-
DB10903	Sitotroga_cerealella
DB10904	English_sole
DB10905	Safflower
DB10906	Sugarcane
DB10907	Sunflower_seed
DB10908	-
DB10909	-
DB10910	-
DB10911	-
DB10912	-
DB10913	-
DB10914	-
DB10915	Trichophyton_rubrum
DB10916	-
DB10917	Juniperus_virginiana
DB10918	Venison
DB10919	Black_walnut
DB10921	-
DB10922	-
DB10923	-
DB10924	-
DB10925	-
DB10926	-
DB10927	-
DB10928	-
DB10929	-
DB10930	-
DB10932	-
DB10933	Cochliobolus_lunatus
DB10934	Haematonectria_haematococca
DB10935	-
DB10936	Pleospora_betae
DB10937	-
DB10939	Pleospora_tarda
DB10940	-
DB10941	-
DB10942	-
DB10943	-
DB10945	-
DB10946	-
DB10947	-
DB10948	-
DB10949	-
DB10950	-
DB10952	-
DB10953	-
DB10954	-
DB10955	-
DB10956	-
DB10957	-
DB10958	-
DB10959	-
DB10961	-
DB10962	-
DB10963	-
DB10964	-
DB10965	-
DB10966	-
DB10967	-
DB10968	-
DB10969	Neurospora_sitophila
DB10970	Trichophyton_tonsurans
DB10971	-
DB10972	-
DB10973	Thermomyces_lanuginosus
DB10974	Trichosporon_cutaneum
DB10975	-
DB10976	Largemouth_bass
DB10977	Cocoa
DB10979	Blue_crab
DB10980	Barley_malt
DB10981	Radish
DB10982	Sage
DB10983	Thyme
DB10984	Peppermint
DB10985	-
DB10986	-
DB10987	-
DB10988	-
DB10989	-
DB10990	-
DB10991	-
DB10992	-
DB10994	-
DB10995	-
DB10996	-
DB10997	Autologous_chondrocyte_implantation
DB10998	-
DB10999	-
DB11000	-
DB11001	-
DB11002	-
DB11003	Anthrax_vaccine
DB11004	-
DB11005	-
DB11006	-
DB11007	-
DB11008	Poultry
DB11009	-
DB11010	-
DB11011	-
DB11014	-
DB11017	Yeast
DB11018	-
DB11019	-
DB11020	-
DB11021	-
DB11022	Aspergillus_nidulans
DB11023	Penicillium_digitatum
DB11024	-
DB11025	-
DB11026	Solenopsis_richteri
DB11027	-
DB11028	-
DB11029	-
DB11030	-
DB11031	-
DB11032	-
DB11033	-
DB11034	-
DB11035	-
DB11036	-
DB11037	-
DB11038	-
DB11039	-
DB11040	-
DB11041	-
DB11042	-
DB11043	-
DB11044	-
DB11045	-
DB11046	-
DB11047	-
DB11048	-
DB11050	-
DB11051	-
DB11054	-
DB11056	Tin(II)_chloride
DB11057	Mineral_oil
DB11058	Petroleum_jelly
DB11059	Carboxymethylcellulose
DB11060	Polyvinyl_alcohol
DB11061	Povidone
DB11062	Octisalate
DB11063	Polysorbate_80
DB11064	Homosalate
DB11065	-
DB11066	-
DB11067	Heme_iron_polypeptide
DB11068	Selenic_acid
DB11069	-
DB11071	Phenyl_salicylate
DB11072	Hydrofluoric_acid
DB11073	Cetylpyridinium
DB11074	Dimethicone
DB11075	Hypromellose
DB11077	-
DB11079	Trolamine_salicylate
DB11080	Silver_nitrate
DB11081	Aluminum_chloride
DB11082	Coal_tar
DB11085	Resorcinol
DB11086	Cocoa_butter
DB11087	-
DB11088	Shark_liver_oil
DB11089	Docusate
DB11090	Potassium_nitrate
DB11091	Hydrogen_peroxide
DB11092	Tin(II)_fluoride
DB11093	Calcium_citrate
DB11094	Vitamin_D
DB11095	Desirudin
DB11096	Menthyl_anthranilate
DB11097	-
DB11098	Potassium_bicarbonate
DB11099	-
DB11100	Allantoin
DB11102	-
DB11104	Sulfur_hexafluoride
DB11105	Benzalkonium
DB11107	Potassium_bitartrate
DB11108	Aluminum_sesquichlorohydrate
DB11109	Chlorine
DB11110	Magnesium_citrate_(3:2)
DB11111	Witch_hazel
DB11112	Lanolin
DB11113	Castor_oil
DB11114	Eucalyptus_oil
DB11115	Ensulizole
DB11116	-
DB11117	Undecylenate
DB11118	Ammonia
DB11119	Sodium_iodide
DB11120	Turpentine
DB11121	Chloroxylenol
DB11123	Hypochlorite
DB11124	Racepinephrine
DB11125	Benzethonium
DB11126	Calcium_gluconate
DB11127	Selenious_acid
DB11128	Ammonium_molybdate
DB11129	Hydrogen_peroxide_-_urea
DB11130	Opium
DB11131	Pepper_spray
DB11132	Silicon_dioxide
DB11133	Omega-3_fatty_acid
DB11134	Copper(II)_oxide
DB11135	Selenium
DB11136	Chromium
DB11137	Molybdenum
DB11140	-
DB11141	-
DB11142	Selenomethionine
DB11143	Cresol
DB11144	-
DB11145	8-Hydroxyquinoline
DB11147	-
DB11148	Butamben
DB11149	Aluminum_zirconium_tetrachlorohydrex_gly
DB11150	Barium_sulfate
DB11151	Sodium_hydroxide
DB11152	Trichloroacetate
DB11153	Potassium_hydroxide
DB11154	-
DB11155	Triclocarban
DB11156	Pyrantel
DB11157	Dithranol
DB11158	Pectin
DB11159	Sodium_sulfide
DB11160	Phenyltoloxamine
DB11161	-
DB11164	-
DB11165	Rosin
DB11166	-
DB11168	-
DB11169	-
DB11171	Iron(III)_sulfate
DB11172	Sesame_oil
DB11174	-
DB11175	Zinc_picolinate
DB11176	Zeaxanthin
DB11178	Polysorbate_20
DB11179	Exametazime
DB11180	Technetium_(99mTc)_tetrofosmin
DB11181	Homatropine
DB11182	Rose_bengal
DB11183	-
DB11184	-
DB11185	Sulisobenzone
DB11186	Pentoxyverine
DB11187	-
DB11188	-
DB11189	Magnesium_glycinate
DB11190	Pantethine
DB11191	Adenosylcobalamin
DB11192	Threonic_acid
DB11193	Papain
DB11195	Xylitol
DB11197	-
DB11198	Peppermint_oil
DB11199	Sage_oil
DB11200	-
DB11201	-
DB11202	-
DB11203	Boron
DB11204	Panthenol
DB11205	Alcloxa
DB11206	Bemotrizinol
DB11207	Amiloxate
DB11208	-
DB11209	-
DB11210	-
DB11217	Arbutin
DB11218	Tea_tree_oil
DB11219	Enzacamene
DB11220	1-Octacosanol
DB11221	Dioxybenzone
DB11222	Benzoin_(resin)
DB11223	Tolu_balsam
DB11224	-
DB11225	-
DB11226	-
DB11227	-
DB11228	Methyl_cellulose
DB11229	Padimate_A
DB11230	Pyrope
DB11231	Lycopene
DB11232	-
DB11233	-
DB11234	-
DB11235	Thonzylamine
DB11236	-
DB11237	Trypsin
DB11238	Borage_oil
DB11239	Aluminium_sulfate
DB11242	Gelatin
DB11243	Ethyl_macadamiate
DB11244	-
DB11246	Copper_gluconate
DB11247	-
DB11248	Zinc_gluconate
DB11250	Glycerol_monostearate
DB11251	Tocopherol
DB11252	Poloxamer_407
DB11253	Xanthan_gum
DB11254	Hexylresorcinol
DB11255	Chromium(III)_picolinate
DB11256	Levomefolic_acid
DB11257	Fluoride
DB11259	Diosmetin
DB11260	-
DB11261	-
DB11262	Bisoctrizole
DB11263	Piceid
DB11264	Calcium_glycerophosphate
DB11265	-
DB11266	Sea_salt
DB11267	-
DB11268	Protocatechuic_aldehyde
DB11269	Diethylamino_hydroxybenzoyl_hexyl_benzoate
DB11270	-
DB11271	Polysilicone-15
DB11272	-
DB11273	Dihydroergocornine
DB11274	-
DB11275	Epicriptine
DB11276	-
DB11277	-
DB11278	Methylephedrine
DB11279	Brilliant_Green
DB11281	Bismuth_subcarbonate
DB11282	DEET
DB11283	-
DB11284	-
DB11285	-
DB11286	Colloidal_oatmeal
DB11288	Borneol
DB11289	-
DB11290	-
DB11291	-
DB11293	Rice_bran_oil
DB11294	-
DB11295	Trichophyton_verrucosum
DB11296	-
DB11297	-
DB11298	Thioredoxin
DB11299	-
DB11300	Thrombin
DB11301	-
DB11302	-
DB11304	Phenoxyethanol
DB11305	-
DB11306	Bentonite
DB11309	Sulfuric_acid
DB11311	Prothrombin
DB11312	Protein_C
DB11313	-
DB11315	Methylscopolamine_bromide
DB11318	-
DB11321	Cod_liver_oil
DB11323	-
DB11324	Nonivamide
DB11325	-
DB11326	Boric_acid
DB11327	-
DB11328	-
DB11329	-
DB11330	Prothrombin_complex_concentrate
DB11331	-
DB11332	-
DB11333	-
DB11335	-
DB11336	Kinetin
DB11337	Zeatin
DB11338	Clove_oil
DB11340	Ubiquinol
DB11341	Ichthammol
DB11342	Aluminium_oxide
DB11343	Silanol
DB11344	-
DB11345	-
DB11346	Rubidium
DB11347	Bacillus_subtilis
DB11348	Calcium_phosphate
DB11349	-
DB11350	Cocamidopropyl_betaine
DB11352	-
DB11355	-
DB11356	-
DB11357	Linseed_oil
DB11358	Evening_primrose_oil
DB11359	Guaiacol
DB11360	Lactobacillus_plantarum
DB11361	Birch_tar
DB11362	Selexipag
DB11363	Alectinib
DB11364	Pidotimod
DB11365	Senna_glycoside
DB11366	Roquinimex
DB11367	Cefroxadine
DB11368	Chlorophetanol
DB11371	Alfaxalone
DB11372	Altrenogest
DB11373	Amitraz
DB11375	-
DB11376	Azaperone
DB11377	Bambermycin
DB11378	-
DB11379	-
DB11380	-
DB11383	Carbomycin
DB11385	Cefalonium
DB11386	Chlorobutanol
DB11387	Chloroform
DB11389	-
DB11390	Coumaphos
DB11392	Cythioate
DB11393	Danofloxacin
DB11394	Decoquinate
DB11395	Deracoxib
DB11396	Dichlorophen
DB11397	Dichlorvos
DB11398	Diclazuril
DB11399	Dirlotapide
DB11400	Doramectin
DB11401	-
DB11403	Emodepside
DB11404	Enrofloxacin
DB11405	Eprinomectin
DB11408	-
DB11409	-
DB11410	Fenbendazole
DB11411	-
DB11412	Fenthion
DB11413	Florfenicol
DB11416	-
DB11417	-
DB11419	Haloxon
DB11420	Squalane
DB11421	Imidacloprid
DB11423	Lasalocid
DB11424	Lufenuron
DB11425	-
DB11426	Marbofloxacin
DB11427	Maropitant
DB11428	Medetomidine
DB11429	Mibolerone
DB11430	Monensin
DB11431	Moxidectin
DB11432	Narasin
DB11433	-
DB11436	-
DB11437	Nitarsone
DB11438	Nitenpyram
DB11440	Norgestomet
DB11442	Oleandomycin
DB11443	Orbifloxacin
DB11446	Oxfendazole
DB11447	Phenothiazine
DB11448	Phosmet
DB11449	-
DB11450	Pimobendan
DB11451	-
DB11454	-
DB11455	Robenacoxib
DB11456	-
DB11457	Rotenone
DB11458	Roxarsone
DB11459	Selamectin
DB11460	Squalene
DB11461	-
DB11462	-
DB11463	Sulfanitran
DB11464	Sulfaquinoxaline
DB11466	Tepoxalin
DB11467	Thiostrepton
DB11468	Tiamulin
DB11470	-
DB11471	Tilmicosin
DB11472	-
DB11473	Metrifonate
DB11475	Tylosin
DB11476	Virginiamycin
DB11477	Xylazine
DB11478	Zeranol
DB11479	Zilpaterol
DB11480	Dinitolmide
DB11481	Atipamezole
DB11482	Balsam_of_Peru
DB11485	Ceftiofur
DB11487	Dexamethasone_isonicotinate
DB11490	Nalorphine
DB11491	Sarafloxacin
DB11493	Sodium_triphosphate
DB11495	-
DB11496	Mercaptobenzothiazole
DB11497	Sulfotep
DB11502	Butacaine
DB11504	Caramiphen
DB11507	Cloprostenol
DB11510	Deslorelin
DB11511	Difloxacin
DB11512	Dihydrostreptomycin
DB11517	Etymemazine
DB11518	Flunixin
DB11519	-
DB11520	Hygromycin_B
DB11521	Imidocarb
DB11522	Isoflupredone
DB11525	Maduramicin
DB11526	Masitinib
DB11529	Melengestrol
DB11537	Pirlimycin
DB11540	-
DB11541	Ractopamine
DB11543	Romifidine
DB11544	Salinomycin
DB11545	-
DB11549	Tiletamine
DB11551	Trenbolone
DB11552	Tricaine_mesylate
DB11554	-
DB11555	Zolazepam
DB11556	Detomidine
DB11558	Toluene
DB11560	Lesinurad
DB11561	9-Aminoacridine
DB11562	Bicuculline
DB11563	Sebelipase_alfa
DB11564	-
DB11567	-
DB11568	-
DB11569	Ixekizumab
DB11570	Padimate_O
DB11571	-
DB11572	-
DB11573	Aluminum_chlorohydrate
DB11574	Elbasvir
DB11575	Grazoprevir
DB11576	Iron(III)_oxide
DB11577	Indigo_carmine
DB11578	Fatback
DB11579	-
DB11580	Ravulizumab
DB11581	Venetoclax
DB11582	Thiocolchicoside
DB11583	Cetalkonium_chloride
DB11584	Pipradrol
DB11585	Drometrizole_trisiloxane
DB11586	Asunaprevir
DB11587	Etafedrine
DB11588	Carbon_monoxide
DB11589	Neon
DB11590	Thiomersal
DB11591	Bilastine
DB11592	Nitrocefin
DB11593	Isatoic_anhydride
DB11594	Domiphen
DB11595	Atezolizumab
DB11596	Levoleucovorin
DB11597	Rho(D)_immune_globulin
DB11598	-
DB11599	-
DB11600	Beeswax
DB11601	-
DB11602	Hydroxyethyl_cellulose
DB11603	-
DB11604	-
DB11605	Myrrh
DB11606	-
DB11607	-
DB11608	-
DB11609	Normethadone
DB11610	Oxilofrine
DB11611	Lifitegrast
DB11613	Velpatasvir
DB11614	Rupatadine
DB11616	Pirarubicin
DB11617	Aclarubicin
DB11618	Zorubicin
DB11619	Gestrinone
DB11620	-
DB11621	VZV_immune_globulin
DB11622	Dehydrocholic_acid
DB11623	Candoxatril
DB11624	-
DB11625	Perflenapent
DB11626	Tasonermin
DB11627	Hepatitis_B_vaccine
DB11628	-
DB11629	Laropiprant
DB11630	Temoporfin
DB11631	Bone_morphogenetic_protein_7
DB11632	Opicapone
DB11633	Isavuconazonium
DB11634	-
DB11635	Tocofersolan
DB11636	Nomegestrol
DB11637	Delamanid
DB11638	Dihydroartemisinin
DB11639	Bone_morphogenetic_protein_2
DB11640	Amifampridine
DB11641	Vinflunine
DB11642	Pitolisant
DB11643	-
DB11644	Tafamidis
DB11645	-
DB11646	Conatumumab
DB11647	Incyclinide
DB11648	-
DB11649	Discovery_and_development_of_non-nucleoside_reverse-transcriptase_inhibitors
DB11650	HT-0712
DB11651	Dactolisib
DB11652	Tucatinib
DB11653	Bremelanotide
DB11654	T2000
DB11655	Evacetrapib
DB11656	Rebamipide
DB11657	Tabalumab
DB11658	-
DB11659	Indium
DB11660	Latanoprostene_bunod
DB11661	-
DB11662	-
DB11663	Phosphoinositide_3-kinase_inhibitor
DB11664	Psilocybin
DB11665	-
DB11666	Phosphoinositide_3-kinase_inhibitor
DB11667	-
DB11668	-
DB11669	Ortataxel
DB11670	-
DB11671	-
DB11672	Curcumin
DB11673	Pyridoxamine
DB11674	Equol
DB11675	Mosapride
DB11676	Galidesivir
DB11677	Triheptanoin
DB11678	Treosulfan
DB11679	-
DB11680	Ficlatuzumab
DB11681	-
DB11682	Daprodustat
DB11683	-
DB11684	-
DB11685	Figitumumab
DB11686	Iferanserin
DB11687	-
DB11688	-
DB11689	Selumetinib
DB11690	-
DB11691	Naldemedine
DB11692	Pavinetant
DB11693	Voclosporin
DB11694	-
DB11695	Carnosine
DB11696	Racecadotril
DB11697	Pacritinib
DB11698	Ipragliflozin
DB11699	Tropisetron
DB11700	Setmelanotide
DB11701	Amenamevir
DB11702	-
DB11703	Acalabrutinib
DB11704	-
DB11705	Iomeprol
DB11706	Vixotrigine
DB11707	-
DB11708	Janus_kinase_inhibitor
DB11709	Acetyl_hexapeptide-3
DB11710	1-Methylnicotinamide
DB11711	-
DB11712	Tezacaftor
DB11713	-
DB11714	Durvalumab
DB11715	Bapineuzumab
DB11716	Misonidazole
DB11717	Epacadostat
DB11718	Encorafenib
DB11719	-
DB11720	-
DB11721	-
DB11723	-
DB11724	Bombesin
DB11725	Latrepirdine
DB11726	Encenicline
DB11727	-
DB11729	-
DB11730	Ribociclib
DB11731	Depatuxizumab_mafodotin
DB11732	Lasmiditan
DB11734	-
DB11735	Galactose
DB11736	-
DB11737	Icotinib
DB11738	Rilmenidine
DB11739	Vonoprazan
DB11740	Adavosertib
DB11741	-
DB11742	Ebastine
DB11743	Ipatasertib
DB11744	-
DB11745	Otenabant
